pointDistance, pathLength, DFSVisit, BFSVisit, AStarVisit
70.40597,1256,8100,4320,8389
70.40597,522,1481,2126,9121
70.40597,1982,4018,6227,4686
70.434364,1652,2235,8396,2442
70.434364,2100,3001,7721,7759
70.45566,1743,4027,8612,3239
70.45566,1291,1661,6158,1638
70.491135,1698,3105,6187,3818
70.491135,2498,6748,9912,7313
70.491135,3610,7825,9981,6877
70.491135,2262,3210,9529,6304
70.5762,916,1089,4878,4199
70.5762,1268,8735,6954,2577
70.5762,2674,3553,8558,5213
70.5762,564,6506,3256,3125
70.5762,3138,4917,9916,7079
70.60453,3462,8330,9494,7826
70.60453,1732,6472,8625,3080
70.60453,2904,6096,6231,5311
70.61161,1735,7527,8893,4108
70.66116,1440,1829,6481,9307
70.66116,1046,5674,5492,5414
70.68239,713,3487,3703,5229
70.71068,609,6551,2999,2283
70.71068,1613,2556,6214,7464
70.71068,983,5741,5758,1435
70.724815,317,377,712,391
70.724815,1133,3597,4695,8944
70.724815,1917,8619,5925,3680
70.724815,2233,7935,9357,3214
70.724815,1905,5879,7386,6381
70.77429,638,9740,2773,9183
70.77429,650,1129,3452,1217
70.80254,2764,6134,8307,4547
70.80254,970,8833,5285,8683
70.80254,1356,1873,4727,7783
70.83079,1822,4797,7096,2885
70.83079,1530,5246,7426,5623
70.837845,1699,3645,7279,9174
70.837845,2773,7054,8569,3379
70.837845,1001,2028,4489,1218
70.85902,3034,8355,8080,6984
70.85902,1138,6610,4180,5185
70.88018,2431,6787,8574,7620
70.88018,861,4968,3692,4345
70.88018,2105,8374,8256,8926
70.88018,1567,5781,9124,8490
70.88018,2287,3628,9464,8624
70.93659,693,2437,3727,6331
70.93659,1343,3035,6832,2950
70.93659,587,1535,3248,8592
70.93659,2215,7519,9820,9323
70.93659,2167,2733,7860,5064
71,2948,7901,8042,7736
71,1800,5635,7669,4599
71,2918,7140,8286,5837
71.021126,1543,2162,3738,2264
71.021126,813,1077,4518,2005
71.021126,1697,5336,9079,5371
71.021126,663,8053,3262,881
71.021126,799,9666,2819,1066
71.02816,2498,6752,9782,4155
71.02816,2030,3093,5431,3119
71.02816,2838,7854,9788,7382
71.02816,496,9452,3595,9121
71.063354,1343,1783,6519,3030
71.063354,2371,3021,8931,3159
71.063354,639,9023,3462,8266
71.063354,699,971,3510,2946
71.063354,995,4898,3631,1466
71.11259,806,7999,4761,5431
71.11259,1312,1665,2386,1950
71.11962,577,1520,1999,664
71.11962,631,3864,2494,3986
71.168816,1664,2353,5745,2446
71.168816,990,1356,4318,4556
71.168816,2660,7908,6879,7307
71.168816,2406,7023,9004,8330
71.17584,1189,9153,5940,6192
71.17584,1091,3179,4806,1417
71.17584,1611,6048,6828,7220
71.17584,1239,2761,5985,5609
71.17584,2245,8343,9911,8418
71.17584,2155,4762,7018,4995
71.19691,1668,3875,6867,3360
71.19691,650,5457,3125,714
71.21797,1635,4887,6667,7365
71.25307,446,709,2615,9320
71.25307,778,1089,2808,9501
71.25307,1408,6698,7181,3438
71.25307,568,1028,1811,1245
71.281136,2078,2964,8841,5981
71.281136,2680,7043,8197,6149
71.281136,1012,8630,5995,5494
71.30919,3402,7402,9036,4742
71.30919,772,9548,3262,9028
71.34424,1501,2173,4904,7710
71.34424,2381,7626,9397,8862
71.38628,2165,4401,4639,7900
71.38628,2515,7454,9628,3325
71.40028,3323,6771,9742,7320
71.42129,1658,9219,5028,3305
71.42129,2154,7127,8157,5299
71.42129,1354,4076,6677,3936
71.44928,1874,8821,4570,8294
71.44928,1942,5120,9616,6440
71.44928,2168,9260,7595,4266
71.44928,1126,1866,6013,1393
71.44928,3608,5219,4109,6083
71.44928,1858,7722,5055,8348
71.44928,1170,5545,5011,5473
71.50524,854,984,2724,2692
71.50524,2252,8335,8978,6939
71.51224,971,4877,4495,1414
71.51224,3421,5255,7029,5345
71.51224,1171,1858,7208,2587
71.51224,1367,3762,7045,2272
71.51224,1277,8845,3922,7361
71.55418,2139,6895,8211,4466
71.55418,1537,5392,6980,5492
71.561165,1600,5574,8665,3932
71.561165,1228,1554,4364,5460
71.561165,906,2523,2364,1224
71.568146,3353,8196,9521,7584
71.568146,1043,2562,3843,9060
71.568146,1859,3578,5775,4006
71.568146,503,700,2437,639
71.5891,2006,3894,9108,5447
71.5891,1150,4939,4478,6331
71.5891,1622,3653,4868,2443
71.5891,1978,4137,5485,3501
71.5891,2420,5737,9921,8693
71.5891,842,3617,4905,3868
71.610054,1119,1633,5732,9627
71.693794,981,1245,2195,3326
71.70077,1678,2010,5892,3769
71.70077,950,1719,2567,6071
71.70077,1442,2029,7576,2040
71.70077,1658,7027,8470,2689
71.70077,3464,5971,9761,6581
71.7844,2066,7700,8871,5044
71.7844,3688,6283,9676,6211
71.80529,2109,5679,6757,4640
71.80529,967,1111,4036,1548
71.8401,1416,1858,4688,2046
71.8401,1136,9694,5028,2020
71.84706,2359,5434,6229,3927
71.84706,1185,5866,6899,3448
71.84706,1625,2792,6309,5030
71.84706,909,1777,2788,8365
71.84706,1183,9562,3997,9722
71.84706,1227,9614,7850,4601
71.867935,1586,7474,7950,7622
71.867935,2590,8156,9972,5596
71.867935,1658,3298,7601,6381
71.867935,1550,9279,8181,4674
71.867935,2292,6879,7333,4165
72,1727,3591,7387,3645
72.00694,1658,8581,8599,5658
72.00694,1998,4140,7745,6143
72.00694,2284,7064,9499,3728
72.00694,1418,4058,7666,5921
72.00694,1282,1817,6450,6069
72.00694,2572,7210,7011,4698
72.013885,1847,3430,4121,2927
72.013885,2423,7350,8187,6686
72.013885,2031,4301,8757,5144
72.03471,1234,2055,3385,1890
72.06247,1436,4719,6437,4834
72.06941,2281,4962,6705,5024
72.06941,2697,8051,7889,8178
72.09022,912,1673,1874,1697
72.11102,2123,3787,7163,3935
72.11102,877,8270,3726,1043
72.11102,995,2542,3677,9367
72.11102,2129,3597,8919,4011
72.12489,1045,9665,5050,1325
72.12489,1479,4803,5497,6756
72.12489,2167,8490,9155,8387
72.138756,575,9154,2629,8787
72.138756,2461,6373,7748,6550
72.138756,2925,9084,9770,8000
72.1734,1032,7186,4257,2075
72.18033,1039,2109,5694,8848
72.18033,393,490,1199,495
72.18033,1463,9126,8692,8025
72.18033,1615,9221,7225,7151
72.20111,2604,8131,9305,4366
72.20111,2290,8314,7744,7124
72.235725,3947,7564,9656,7274
72.249565,1975,4978,6526,4978
72.249565,1723,3977,7964,3914
72.249565,831,9721,3838,4463
72.277245,1013,1676,5213,3431
72.33948,1198,2935,3105,2701
72.33948,1136,4483,7452,9365
72.34639,2713,7335,9021,5912
72.34639,1249,6211,5262,6435
72.34639,923,8698,4543,9044
72.36712,2746,5804,8779,6814
72.36712,402,4085,1995,3341
72.40166,2101,3322,8622,5682
72.40166,1783,7962,5920,5863
72.40166,1175,5549,5378,2390
72.40166,2549,3632,5598,7506
72.40166,3295,4815,8725,5839
72.42237,3020,4851,9391,4899
72.42237,2638,4131,9825,8370
72.42237,628,2599,2737,8863
72.443085,3861,6511,9039,6802
72.443085,743,6220,2504,3615
72.443085,2239,3541,5010,8673
72.443085,325,2536,1708,2491
72.44998,2662,6911,7366,4349
72.44998,766,9091,3519,1558
72.44998,2538,6306,7676,6025
72.44998,1568,9513,5237,3320
72.44998,1440,7359,5293,4889
72.47068,663,9132,3366,965
72.47068,1689,4500,7888,4271
72.47068,2967,4475,6841,5336
72.498276,1943,8414,8580,3914
72.498276,1417,2078,6257,1956
72.56032,1758,3953,5168,6791
72.56032,2666,1724,6220,6001
72.56721,969,1759,4972,3181
72.56721,2367,8589,9148,7499
72.56721,463,943,1572,3247
72.615425,3006,8074,9680,5777
72.615425,1562,4018,8505,7570
72.62231,1115,3450,3776,2151
72.62231,2341,4402,6481,8743
72.67049,1198,3081,4078,4477
72.691124,439,1313,2208,1903
72.691124,595,1209,2680,4570
72.691124,4505,6746,9694,6949
72.691124,2493,4494,9967,4323
72.718636,1969,8076,8123,7084
72.718636,2495,6278,9483,5867
72.718636,2983,7414,8769,6884
72.8011,1205,2545,6552,5969
72.8011,679,5050,3368,1663
72.8011,955,1050,5230,2942
72.8011,2001,5459,7240,6256
72.8011,2031,8560,5481,3538
72.8011,2569,7456,8915,8941
72.8011,1321,7875,7557,4096
72.8011,1139,5523,3857,5985
72.8011,2225,5439,7855,3884
72.8011,1053,9672,6557,1975
72.8011,1093,7450,3888,3472
72.835434,422,8520,2203,8614
72.835434,2270,5709,7679,3618
72.835434,1716,3843,4929,2775
72.862885,2384,7379,6218,5047
72.862885,822,5489,4422,5358
72.89719,849,6682,4062,9550
72.89719,1671,6307,6210,6959
72.89719,1451,2037,4389,3384
72.89719,2219,3724,9707,4246
72.91776,1528,6389,7751,4780
72.94518,2484,3202,9894,3590
72.94518,1244,3008,4461,3040
72.94518,834,3790,5082,9439
72.94518,950,7432,4575,6980
72.94518,264,270,782,398
72.94518,2802,6920,7256,5628
72.94518,1562,7911,7625,3201
73,2482,3836,9116,8183
73,1230,8031,6140,1844
73,2896,6046,9105,5377
73.00685,1949,4672,5159,3881
73.00685,2257,3870,8757,7582
73.00685,465,8835,1960,963
73.00685,1625,4287,6604,6400
73.00685,1645,7557,8765,9436
73.00685,1355,5298,6099,2367
73.00685,3605,6228,9262,6205
73.02739,2694,6503,9374,9051
73.05477,1688,3674,6698,3203
73.061615,1541,7218,8559,9578
73.061615,2889,4181,4497,5260
73.109505,1662,2261,5358,4845
73.109505,1756,8030,8296,4607
73.109505,2316,7560,9065,8783
73.109505,1364,2525,4463,5601
73.109505,1096,7565,6148,1628
73.1642,2248,8587,8644,7312
73.1642,2030,8456,4375,8519
73.1642,1800,8873,5528,9493
73.1642,1032,3108,3482,1666
73.1642,596,9413,1662,1442
73.1642,958,1389,2753,1343
73.171036,2447,5966,9835,8557
73.171036,1513,3455,6370,8104
73.171036,1225,4122,3942,2281
73.239334,971,4003,3968,7214
73.239334,935,6976,4669,2126
73.239334,2043,6720,8960,3595
73.239334,2439,7610,8490,6752
73.239334,2257,4152,7482,5980
73.239334,1433,2763,5639,5422
73.24616,1488,3684,5219,2831
73.24616,1648,8480,7649,3601
73.24616,1274,2670,3957,2735
73.24616,1724,6472,6689,7959
73.24616,1062,4867,6095,1375
73.24616,692,1688,1938,1257
73.33485,2289,4805,8299,3512
73.34848,1495,4242,6521,3719
73.34848,1343,7860,6644,8647
73.34848,1347,5892,5983,5957
73.3553,1076,3194,3382,1522
73.3553,3506,5678,8125,6164
73.37575,1693,5714,6256,7754
73.409805,936,9342,5554,1183
73.409805,710,9852,3156,9860
73.409805,842,6457,3732,9202
73.409805,1584,3776,7853,3335
73.43024,1011,8088,4220,1525
73.43024,1747,4990,7770,9383
73.43024,831,6991,4100,1933
73.4983,805,1110,2238,8467
73.4983,1207,8182,5389,9132
73.4983,603,8583,2082,684
73.4983,1523,3452,4073,2565
73.4983,2385,7852,7832,6592
73.53911,1785,2185,8584,3819
73.53911,2981,7829,9883,5025
73.53911,2739,8486,9216,6956
73.545906,2532,8580,9334,6643
73.545906,1780,7054,7547,3823
73.545906,860,4930,1843,1069
73.552704,1231,2605,3848,2519
73.552704,1969,3393,5253,4276
73.552704,2215,4673,9177,8003
73.552704,1429,7122,7025,3890
73.552704,2117,3147,6586,8309
73.57309,2904,5725,9177,6149
73.593475,1323,6085,5783,7322
73.593475,2819,7256,8525,6636
73.593475,1145,9854,6462,7147
73.593475,1407,8550,4495,9596
73.60027,2238,2949,9877,3525
73.661385,1535,2710,4996,3287
73.661385,483,959,2878,967
73.68175,1442,3300,5390,5110
73.68175,826,3360,4179,8156
73.736015,2898,7510,9189,7720
73.756355,2235,7242,6229,3383
73.76314,988,1122,5499,9313
73.76314,590,7553,2959,9531
73.78347,1283,8665,8091,8892
73.78347,2537,3876,6358,3501
73.790245,1080,2021,4570,2875
73.817345,1506,8156,6412,2381
73.817345,2274,5303,7006,7703
73.82411,1667,6989,7597,6784
73.82411,1425,2544,6305,6072
73.82411,879,2096,4024,2338
73.82411,661,9463,2835,9077
73.82411,1057,5193,5270,2830
73.82411,1949,4957,5820,3640
73.82411,1269,6513,5707,2980
73.82411,1833,6999,7880,6133
73.87828,1781,7956,5474,4674
73.87828,2129,3619,9473,2799
73.92564,1188,7182,4158,8026
73.92564,822,1241,3374,7434
73.92564,828,1344,4447,1060
73.92564,2984,8762,9910,8327
73.92564,2036,7271,7669,7494
73.97973,992,9864,3670,1763
73.97973,2530,8766,9630,4579
74,831,1030,3617,6090
74,1169,8532,4704,2267
74,1145,9515,3296,2332
74,1039,8193,4153,3669
74,2915,8406,9626,5152
74.02702,2225,4363,5006,3111
74.02702,717,8844,2932,853
74.02702,739,1858,2369,1012
74.02702,1427,7960,4697,8080
74.02702,2745,6187,8421,7875
74.02702,1137,6408,5839,4448
74.04053,2053,4214,7452,3001
74.04053,975,1361,4195,1480
74.06078,2364,3640,7778,5237
74.06078,1428,8709,6452,7998
74.094536,1627,8237,5979,7223
74.094536,1493,5160,5904,6340
74.094536,1455,3671,6026,5920
74.094536,1289,2017,5439,7461
74.10803,2019,4957,7523,6160
74.1485,2181,4920,6904,8377
74.1485,635,806,4316,9218
74.20242,2759,4977,9078,3904
74.215904,3721,5838,9705,5921
74.24284,1415,4069,3852,2519
74.24284,1203,8507,5181,8032
74.24284,1255,2362,6799,6523
74.24958,830,8886,2236,1259
74.24958,2428,3670,5509,3956
74.24958,1022,2711,5225,8300
74.24958,1786,8087,5493,7211
74.24958,674,8194,3899,9608
74.24958,2214,6428,6222,5184
74.30343,538,9206,2953,9338
74.30343,2112,4270,9813,3674
74.30343,624,9506,3170,9599
74.30343,1272,3880,3902,3718
74.323616,2449,7611,6344,7962
74.323616,1313,1768,5729,6144
74.323616,1029,1649,3536,1475
74.323616,1365,9220,6317,3837
74.330345,1230,5237,4960,3543
74.330345,2354,3741,7593,7605
74.330345,1760,5537,5593,9787
74.330345,2214,8433,6269,8605
74.330345,2104,7220,6585,4877
74.330345,1706,9248,7847,8710
74.330345,1140,1743,4791,1620
74.330345,976,6684,4177,2904
74.330345,1088,8678,4607,1912
74.330345,2764,6689,9331,7535
74.330345,830,1611,3284,9305
74.330345,1116,8852,4669,1988
74.330345,2674,4881,9472,6081
74.330345,976,9192,4179,1237
74.404305,1237,6675,6779,8558
74.41102,3452,7180,9758,6635
74.431175,2531,6538,9293,6717
74.46476,2642,8073,9605,5065
74.46476,2650,8334,7143,8648
74.46476,2380,4922,7572,4245
74.46476,982,5596,3556,1465
74.52516,635,4294,2761,915
74.52516,417,952,2134,9357
74.54529,1300,7507,6163,9599
74.62573,1126,7544,5518,1991
74.62573,2172,7612,7031,3220
74.62573,1992,2157,4985,2890
74.63243,2407,4737,5777,3616
74.63243,1787,7932,4988,6772
74.63243,2135,4751,8107,2673
74.63243,347,399,1763,2478
74.65253,2838,7700,8915,6383
74.65253,1654,2585,7185,7656
74.672615,2423,5860,8122,5752
74.672615,983,3254,4144,1787
74.68601,1079,9052,4675,2807
74.726166,1493,9378,6436,6581
74.726166,1525,8059,5849,3389
74.73286,1176,3799,4387,9510
74.73286,752,7848,3735,7928
74.793045,1281,9244,4404,9325
74.793045,913,3126,5782,4611
74.793045,2489,6630,8641,7169
74.8131,1950,3476,4736,3358
74.8131,2466,7733,8585,5656
74.8131,1386,5783,3735,1562
74.84651,1033,6990,6558,1163
74.94665,2162,7751,6195,8649
74.94665,1142,2525,4143,7568
74.953316,2777,4602,8407,6099
74.953316,2323,6482,8102,6429
74.953316,1227,1621,5556,1738
74.96666,839,8896,3787,1447
74.96666,919,5631,5475,5240
74.96666,1983,7433,3936,9267
75,2062,7007,6532,5230
75,702,844,3200,8751
75,1052,3244,5606,4858
75,1548,3469,7877,7894
75,2380,7106,7051,3512
75,3532,5264,9702,5960
75,1572,4255,6467,6102
75.00667,475,8963,3108,983
75.00667,1495,2531,5640,3313
75.00667,1929,3783,6957,2619
75.00667,843,3980,3507,7203
75.00667,1499,3860,5534,7397
75.026665,650,2635,2134,2756
75.026665,546,1425,2870,1481
75.026665,2170,4013,8961,4907
75.026665,1220,9603,6129,1875
75.026665,2912,6409,8284,5559
75.059975,1029,3097,4367,5983
75.059975,2749,6684,9655,6488
75.073296,1679,3114,3461,3025
75.10659,1238,1820,1997,1506
75.13322,676,1793,2955,1597
75.13322,1564,2592,7210,3627
75.13322,514,9615,1955,9694
75.153175,873,985,3901,6212
75.153175,1233,2994,4879,2841
75.153175,1465,6348,5786,7280
75.153175,1289,4919,7308,1562
75.16648,1793,5412,6047,4280
75.16648,2337,8647,9566,7517
75.16648,3183,6966,9956,5180
75.16648,1221,1926,5317,1914
75.16648,2229,5122,7708,4849
75.17979,1699,7506,8196,4603
75.17979,2337,6191,7422,7779
75.21303,1302,5172,7557,5077
75.21303,1930,6563,8092,2563
75.21303,2346,4843,8342,6150
75.23962,2700,7494,7902,6887
75.23962,912,2100,2562,1870
75.23962,784,9482,3168,4669
75.23962,2622,6149,8056,8596
75.23962,2628,6475,7189,6699
75.272835,2409,5386,7941,5613
75.272835,2729,9085,8094,4459
75.28612,2611,6299,8512,7338
75.28612,2147,7060,6184,7333
75.28612,685,7430,2268,955
75.28612,1141,3515,4990,2936
75.28612,2311,3618,9756,3275
75.28612,1883,6923,8467,7950
75.28612,1019,8650,4173,7793
75.29276,672,1071,3654,1559
75.29276,2372,4294,7982,4498
75.29276,970,2095,4881,2089
75.29276,1038,9526,3236,1803
75.31268,3461,5113,7521,6126
75.31268,2207,6799,9067,4744
75.32596,2673,9000,6794,8590
75.39231,1635,5100,5221,2188
75.39231,1959,4257,7543,7882
75.42546,2120,3579,6316,7103
75.42546,1144,1602,4116,2112
75.43209,3691,7434,9281,6240
75.43209,2919,9576,4666,4329
75.43209,1647,8427,6128,2368
75.43209,2231,6440,6694,6014
75.43209,1065,7939,6210,7371
75.47185,2727,4749,8625,5172
75.47185,1147,8268,3549,9542
75.50497,2710,4845,8428,6828
75.50497,2354,3981,6306,6987
75.58439,1298,7376,6150,4217
75.58439,874,7277,6167,4017
75.58439,2556,5676,7828,7184
75.58439,936,8410,5297,3461
75.58439,910,8724,3647,8239
75.58439,1138,3825,7425,5693
75.60423,2411,8292,9119,3679
75.66373,1502,2778,5011,2571
75.66373,892,6330,4702,8663
75.690155,1174,3537,4916,3553
75.690155,1920,8964,6107,8808
75.70998,2969,8318,9715,4872
75.716576,1790,5237,7874,8346
75.716576,1746,6965,8035,6925
75.716576,1940,5224,6917,5779
75.74299,1144,3338,4449,2856
75.802376,587,656,3131,4117
75.802376,569,595,3530,601
75.802376,1485,8476,8428,2389
75.802376,1667,4003,5722,4615
75.9276,3168,6060,9502,6297
75.9276,2756,8207,8112,4067
75.95393,820,995,3598,6452
75.95393,1556,9680,7701,9043
75.96052,1053,2860,6079,1617
75.96052,1345,8112,7403,8064
75.96052,1533,6889,8124,6868
76.00658,3174,3936,7931,4798
76.00658,1456,2042,5397,4913
76.02631,1861,3076,8695,7611
76.02631,1849,2913,7788,7043
76.02631,2571,5815,7945,4237
76.02631,1677,5933,7265,4116
76.02631,1615,1947,5707,9081
76.02631,991,9584,3428,8465
76.02631,2577,8235,9640,7424
76.05919,1648,7050,4628,6062
76.05919,1646,4379,6291,4832
76.05919,1572,7585,3943,8516
76.05919,1198,4856,4946,3004
76.105194,2033,2484,9852,2461
76.105194,2449,5287,8705,5666
76.11833,1843,2976,7016,4569
76.15773,1185,9179,3720,9040
76.15773,1161,2361,3855,3286
76.15773,1913,8137,8988,4272
76.15773,1341,6822,7091,4532
76.1643,2220,6112,4461,3715
76.2168,1668,4441,9085,9468
76.2168,2072,3306,8107,9077
76.23647,2061,7296,8262,6985
76.23647,1163,3802,4692,4527
76.23647,2419,9214,6708,5429
76.23647,1099,1811,4163,1321
76.243034,1682,8764,7668,9108
76.243034,1378,2468,8063,5892
76.27582,1461,8446,3899,9544
76.27582,1073,8935,6822,5669
76.321686,2242,9035,6478,5789
76.321686,1764,3184,5692,7475
76.321686,1828,2899,5464,5854
76.321686,1228,1666,4945,6384
76.321686,1536,5187,7342,5257
76.36753,2397,6256,7941,5643
76.38062,479,2240,2364,1046
76.38062,3187,5770,8720,4987
76.40026,1200,3205,5617,1736
76.40026,928,9063,4533,2966
76.41989,801,1003,3315,6175
76.47875,2142,5867,6657,7237
76.48529,2485,7818,6188,7059
76.48529,2417,4369,9210,6175
76.48529,1181,5845,8317,5335
76.48529,2459,4985,9808,5452
76.537575,1015,5306,5599,2756
76.537575,1631,2959,7242,2683
76.55064,1601,3953,6461,2880
76.55064,1211,2808,5000,8315
76.55064,1077,2468,3815,3292
76.55064,1307,3372,3889,3434
76.55064,987,1342,3213,6750
76.55717,1280,8348,7685,1701
76.57676,2583,6311,7984,8444
76.57676,3929,7316,9744,7452
76.57676,1283,4278,6011,2431
76.57676,641,7460,3447,8856
76.57676,2049,4974,9201,2599
76.57676,1157,4108,5922,7080
76.6094,696,1736,3584,1822
76.655075,717,8819,2795,8642
76.655075,323,1179,1378,1155
76.655075,2903,2026,4032,6954
76.655075,2915,5137,6668,4571
76.655075,3361,6570,9676,7168
76.655075,777,1111,2961,1935
76.687675,1618,2207,5208,6964
76.687675,2800,7855,7720,3889
76.6942,2317,2070,5107,5968
76.6942,1329,4122,4922,7055
76.6942,1549,8428,4336,8854
76.6942,3195,1891,5912,7723
76.837494,1919,2878,7737,6102
76.843994,1778,4087,4888,9500
76.843994,1406,2848,6028,4051
76.843994,1466,3175,3913,2512
76.843994,2402,5776,8392,5029
76.8505,3107,5864,8863,5630
76.8505,549,9942,2380,610
76.896034,1800,6551,5793,5449
76.896034,1178,2428,4372,8088
76.896034,2410,8530,8189,8568
76.896034,2344,7569,9453,7631
76.896034,1226,4229,6488,4218
76.896034,1322,5569,5854,3838
76.902534,1677,3805,5136,5235
76.902534,727,3816,3616,8161
76.902534,1403,6660,6396,3910
76.922035,736,2364,2689,1966
76.941536,2417,3702,7551,4862
76.941536,1409,9820,7910,7699
76.941536,1787,8853,6590,5973
76.941536,3565,6643,9321,6856
76.941536,1115,8094,5499,4857
76.96753,2069,8780,7378,8781
77,486,9478,2041,6842
77,1226,1746,5439,4987
77.00649,1165,5813,4411,4949
77.00649,1087,6486,5955,1357
77.00649,453,787,1865,9367
77.00649,1309,3799,6851,4606
77.00649,2727,7307,9979,7062
77.00649,2305,5352,8952,8696
77.00649,2695,6293,7741,5278
77.02597,1122,9547,6676,1517
77.02597,1848,7389,7379,3980
77.02597,2240,4721,5966,4125
77.02597,2248,1254,4093,9443
77.05842,1353,4063,5204,1875
77.05842,1731,4556,5142,9376
77.05842,1331,3071,6406,1771
77.07788,2922,4354,6794,6928
77.07788,1724,8137,4749,6800
77.07788,2146,5131,8315,5987
77.07788,1974,3368,5873,3605
77.07788,1830,4141,4814,2724
77.10383,2434,7289,9926,2800
77.10383,1472,4964,6994,2786
77.10383,1760,7747,8421,2745
77.10383,2354,8744,6741,8098
77.10383,706,8491,2990,1051
77.10383,2382,5509,9660,6052
77.10383,2402,4560,9377,6104
77.10383,3196,5832,9385,5707
77.10383,3390,5609,9910,4953
77.12976,1548,2110,7648,2353
77.155685,1102,2552,6317,2097
77.155685,1648,8425,6336,2765
77.155685,1092,6164,5410,9319
77.16217,871,9776,3992,3911
77.16217,1297,2116,5226,4015
77.16217,1007,2109,4814,2343
77.175125,2807,5646,8122,6226
77.201035,1185,5659,6083,5618
77.201035,2061,3218,7484,3043
77.201035,2279,7479,6871,4130
77.201035,743,1747,2219,2186
77.201035,1327,4103,5086,2445
77.201035,855,8462,4437,1145
77.201035,1059,2335,3507,8845
77.201035,1327,5016,8218,6442
77.23341,1914,4622,7004,4399
77.23341,240,9231,1281,9694
77.23341,1810,2423,3625,2397
77.23341,2976,4708,9846,6833
77.23341,2660,6659,9468,5652
77.23341,606,9454,2957,855
77.25283,1113,5903,3091,4980
77.25283,721,1825,2414,1006
77.27872,801,9589,2711,8596
77.27872,1609,9520,5783,2034
77.27872,1705,3061,3984,2804
77.33692,988,9732,4187,8019
77.36925,811,8424,4797,2391
77.36925,1049,6229,4379,6108
77.36925,1343,5248,7099,3800
77.388626,1804,6725,8409,4995
77.388626,2920,8093,8174,8828
77.388626,1232,7363,5499,1340
77.41447,1594,2387,5986,2344
77.42093,2043,5546,6433,6802
77.46612,3100,7259,9225,5225
77.47257,2267,3720,8578,4315
77.47257,2049,9092,9604,4675
77.491936,3100,4924,7134,7020
77.491936,3248,4590,9801,5071
77.491936,1156,4237,5219,4638
77.491936,966,5094,3359,5133
77.52419,2859,5794,9821,7000
77.62087,1146,2411,4307,9598
77.62087,1342,5689,8619,7466
77.64664,3378,7440,8373,5388
77.64664,2158,8056,7220,4955
77.64664,1008,7994,4781,2917
77.665955,2977,7930,7812,7450
77.781746,3071,3943,7145,4819
77.781746,2249,4275,8923,6065
77.7946,2687,3926,9211,7170
77.7946,2037,9064,9616,3570
77.7946,1325,7465,5290,7261
77.801025,1616,6014,6805,5517
77.801025,716,9194,2116,1541
77.820305,571,2763,3896,5833
77.82673,820,3786,4081,1103
77.82673,1048,7334,7208,1273
77.82673,1320,1636,5145,1518
77.83315,1253,6812,6166,6271
77.83315,2149,8259,9372,7898
77.83315,3225,5808,9393,7259
77.87811,3096,5706,7654,5399
77.87811,1650,2928,3680,2520
77.88453,1929,3818,5187,4652
77.88453,1381,2397,3352,2765
77.88453,2075,5839,7537,8396
77.89737,1401,5406,5710,2547
77.89737,2213,4940,9854,4120
77.89737,2455,6301,9650,5599
77.89737,1829,3048,6402,2630
77.89737,1635,3712,4974,3547
77.89737,1235,7707,2756,7680
77.89737,1507,5130,6566,5737
77.92946,1304,2610,3872,2187
77.93587,2239,7148,7435,3593
77.93587,1061,9771,4388,2471
78,649,2755,2674,1054
78,2303,8402,7145,7565
78,2353,7099,9458,7412
78.00641,3292,4978,9014,6251
78.00641,978,2798,4766,8970
78.00641,748,4169,2837,871
78.00641,1948,5103,6620,6452
78.025635,2255,6375,8551,5208
78.03204,3066,7258,9752,5344
78.03204,2728,8238,6767,4083
78.05767,862,7688,4281,6282
78.05767,760,941,3456,5887
78.05767,1066,5126,3268,5404
78.10249,1765,6037,7922,2589
78.10249,1437,5664,6865,8323
78.10249,1453,8394,6394,9075
78.10249,1601,3873,7339,3636
78.10249,2537,3731,8488,5284
78.1089,1820,6609,5004,2732
78.160095,2324,2832,8924,4005
78.160095,530,1069,2511,1447
78.160095,2532,6318,8690,6976
78.160095,3274,7021,9583,8081
78.18568,2612,3631,6334,8701
78.18568,1424,3129,4123,7874
78.23043,1097,6503,4310,1453
78.23043,923,1969,2712,1925
78.23043,2595,6988,8820,4667
78.23043,1147,8509,5908,7863
78.23682,2750,8148,9867,7900
78.23682,2370,3916,8430,5129
78.24321,1817,3279,6959,6570
78.24321,917,8830,5282,5212
78.26238,2732,4393,7988,4926
78.26238,906,1118,1247,1100
78.26238,472,4791,2138,4791
78.29432,1143,5546,5043,5621
78.29432,891,2869,5574,2636
78.29432,1515,5366,9332,5238
78.31347,1412,9079,7870,1858
78.31347,1006,9411,2852,3471
78.339005,2286,3923,7589,2964
78.339005,2698,8175,9876,9432
78.39005,874,1770,4379,1569
78.39005,2486,4056,9612,4082
78.39005,984,3272,7181,9702
78.40918,2055,3612,7731,3102
78.40918,631,1118,2356,9841
78.40918,1605,4763,7285,5111
78.40918,1037,5497,4170,5793
78.40918,955,8904,4926,7972
78.434685,2369,3544,9432,7417
78.434685,2539,7172,9244,8578
78.434685,1169,1841,5017,2479
78.44743,807,8411,2945,8770
78.44743,1127,4001,5276,5138
78.492035,2188,6416,8571,6392
78.492035,1382,6617,4853,2354
78.492035,1504,2281,6042,3360
78.492035,658,1079,2693,6897
78.51752,438,541,1665,469
78.51752,1050,1522,1885,1562
78.51752,1718,1901,8387,2556
